site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 23:45:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 00:00:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 00:15:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 00:30:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 00:45:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 01:00:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 01:15:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 01:30:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 01:45:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 02:00:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 02:15:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 02:30:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 02:45:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 03:00:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 03:15:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 03:30:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 03:45:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 04:00:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-03 04:15:00+00:00,2.37,39.19259167,-78.0686306
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 13:15:00+00:00,2.61,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-12-02 13:20:00+00:00,2.61,38.335,-79.2391667
